"Version",5
"Author","Adrian Orastean"
"Date",#2024-09-04 12:30:23#
"Product","2SP0215F2Q1C-GD1000HFA120C6S"
"Mandatory","CTQ","Fail Group","Test Number 1","Test Number 2","Test Name","Spec ID","Test Mode","Low Limit","Expected Value","Max Limit","Unit","Tolerance","BOM ID","MFG PN","Test Type","Test Point A","Test Point B","Test Point C","Test Point D","Voltage","Current","Frequency","Treshold Level CHA","Treshold Level CHB","Samples","Setup Delay","Range Delay","Error Text","Test Description"
1,0,12,"120","340","BASICS - AVG Voltage Level VISO2 - GH_AUX2 @ SWITCHING FULL LOAD","FCT_120_340","GELE",6.12,9,11.88,"V",.32,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD2=GND / IN1-=0V / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || VISO1- GH_AUX1","Wrong Voltage Level VISO1-GH_AUX1 @ Idle ON"
1,0,12,"120","370","BASICS - AVG Voltage Level VGXX2 - COM2 @ SWITCHING FULL LOAD","FCT_120_370","GELE",21.12,24,26.88,"V",.12,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD2=GND / IN1-=0V / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || VGXX1 - COM1","Wrong Voltage Level VGXX1-COM1 @ Idle ON"
1,0,12,"120","400","BASICS - B_OUT2[14..20] @ SWITCHING FULL LOAD","FCT_120_400","EQ",127,127,127,"INT",0,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=0/5V / fsw=10kHz / D=50% / CGE2=470nF || BOUT2 ","Wrong Voltage Level VGXX1-COM1 @ Idle ON"
1,0,12,"120","401","BASICS - B_OUT2[22..28] @ SWITCHING FULL LOAD","FCT_120_401","EQ",0,0,0,"INT",0,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=0/5V / fsw=10kHz / D=50% / CGE2=470nF || BOUT2 ","Wrong Voltage Level VGXX1-COM1 @ Idle ON"
1,0,13,"130","010","DC - DC Converter - IC100 DCDC1 Frequency @ IDLE OFF No CGE Load","FCT_130_010","GELE",378.25,445,511.75,"kHz",.15,"NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=0V / No LOAD || F_DCDC1","Wrong Frequency Measurement DCDC1 @ Idle Off"
1,0,13,"130","020","DC - DC Converter - IC100 DCDC1 Duty Cycle @ IDLE OFF No CGE Load","FCT_130_020","GELE",43.65,45,46.35,"%",.03,"NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=0V / No LOAD || D_DCDC1","Wrong Duty Cycle Measurement DCDC1 @ Idle Off"
1,0,13,"130","030","DC - DC Converter - IC100 DCDC2 Frequency @ IDLE OFF No CGE Load","FCT_130_030","GELE",378.25,445,511.75,"kHz",.15,"NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=GND / IN2+=0V / No LOAD || F_DCDC2","Wrong Frequency Measurement DCDC1 @ Idle Off"
1,0,13,"130","040","DC - DC Converter - IC100 DCDC2 Duty Cycle @ IDLE OFF No CGE Load","FCT_130_040","GELE",43.65,45,46.35,"%",.03,"NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=GND / IN2+=0V / No LOAD || D_DCDC2","Wrong Duty Cycle Measurement DCDC1 @ Idle Off"
1,0,13,"130","050","DC - DC Converter - IC100 DCDC1 Min Voltage Level @ IDLE OFF No CGE Load","FCT_130_050","GELE",-.25,0,.25,"V","N/A","NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=0V / No LOAD || MAX_DCDC1","Wrong MIN Voltage Measurement DCDC1 @ Idle Off"
1,0,13,"130","060","DC - DC Converter - IC100 DCDC1 Max Voltage Level @ IDLE OFF No CGE Load","FCT_130_060","GELE",4.75,5,5.25,"V",.05,"NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=0V / No LOAD || MIN_DCDC1","Wrong MAX Voltage Cycle Measurement DCDC1 @ Idle Off"
1,0,13,"130","070","DC - DC Converter - IC100 DCDC2 Min Voltage Level @ IDLE OFF No CGE Load","FCT_130_070","GELE",-.25,0,.25,"V","N/A","NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=GND / IN2+=0V / No LOAD || MAX_DCDC2","Wrong MIN Voltage Measurement DCDC2 @ Idle Off"
1,0,13,"130","080","DC - DC Converter - IC100 DCDC2 Max Voltage Level @ IDLE OFF No CGE Load","FCT_130_080","GELE",4.75,5,5.25,"V",.05,"NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=GND / IN2+=0V / No LOAD || MIN_DCDC2","Wrong MAX Voltage Cycle Measurement DCDC2 @ Idle Off"
1,0,13,"130","090","DC - DC Converter - IC200 DCDC1 Frequency @ IDLE OFF No CGE Load","FCT_130_090","GELE",378.25,445,511.75,"kHz",.15,"NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=0V / No LOAD || F_DCDC1","Wrong Frequency Measurement DCDC1 @ Idle Off"
1,0,13,"130","100","DC - DC Converter - IC200 DCDC1 Duty Cycle @ IDLE OFF No CGE Load","FCT_130_100","GELE",43.65,45,46.35,"%",.03,"NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=0V / No LOAD || D_DCDC1","Wrong Duty Cycle Measurement DCDC1 @ Idle Off"
1,0,13,"130","110","DC - DC Converter - IC200 DCDC2 Frequency @ IDLE OFF No CGE Load","FCT_130_110","GELE",378.25,445,511.75,"kHz",.15,"NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=GND / IN2+=0V / No LOAD || F_DCDC2","Wrong Frequency Measurement DCDC1 @ Idle Off"
1,0,13,"130","120","DC - DC Converter - IC200 DCDC2 Duty Cycle @ IDLE OFF No CGE Load","FCT_130_120","GELE",43.65,45,46.35,"%",.03,"NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=GND / IN2+=0V / No LOAD || D_DCDC2","Wrong Duty Cycle Measurement DCDC1 @ Idle Off"
1,0,13,"130","130","DC - DC Converter - IC200 DCDC1 Min Voltage Level @ IDLE OFF No CGE Load","FCT_130_130","GELE",-.25,0,.25,"V","N/A","NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=0V / No LOAD || MAX_DCDC1","Wrong MIN Voltage Measurement DCDC1 @ Idle Off"
1,0,13,"130","140","DC - DC Converter - IC200 DCDC1 Max Voltage Level @ IDLE OFF No CGE Load","FCT_130_140","GELE",4.75,5,5.25,"V",.05,"NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=0V / No LOAD || MIN_DCDC1","Wrong MAX Voltage Cycle Measurement DCDC1 @ Idle Off"
1,0,13,"130","150","DC - DC Converter - IC200 DCDC2 Min Voltage Level @ IDLE OFF No CGE Load","FCT_130_150","GELE",-.25,0,.25,"V","N/A","NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=GND / IN2+=0V / No LOAD || MAX_DCDC2","Wrong MIN Voltage Measurement DCDC2 @ Idle Off"
1,0,13,"130","160","DC - DC Converter - IC200 DCDC2 Max Voltage Level @ IDLE OFF No CGE Load","FCT_130_160","GELE",4.75,5,5.25,"V",.05,"NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=GND / IN2+=0V / No LOAD || MIN_DCDC2","Wrong MAX Voltage Cycle Measurement DCDC2 @ Idle Off"
1,0,14,"140","010","DC - DC Converter - IC100 DCDC1 Frequency @ SWITCHING FULL LOAD","FCT_140_010","GELE",391,460,529,"kHz",.15,"NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=GND /IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || F_DCDC1","Wrong Frequency Measurement DCDC1 @ Switching Full Load"
1,0,14,"140","020","DC - DC Converter - IC100 DCDC1 Duty Cycle @ SWITCHING FULL LOAD","FCT_140_020","GELE",43.65,45,46.35,"%",.03,"NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=GND /IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || D_DCDC1","Wrong Duty Cycle Measurement DCDC1 @ Switching Full Load"
1,0,14,"140","030","DC - DC Converter - IC100 DCDC2 Frequency @ SWITCHING FULL LOAD","FCT_140_030","GELE",408,480,552,"kHz",.15,"NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=GND /IN2+=0/5V / fsw=10kHz / D=50% / CGE2=470nF || F_DCDC2","Wrong Frequency Measurement DCDC1 @ Switching Full Load"
1,0,14,"140","040","DC - DC Converter - IC100 DCDC2 Duty Cycle @ SWITCHING FULL LOAD","FCT_140_040","GELE",43.65,45,46.35,"%",.03,"NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=GND /IN2+=0/5V / fsw=10kHz / D=50% / CGE2=470nF || D_DCDC2","Wrong Duty Cycle Measurement DCDC1 @ Switching Full Load"
1,0,14,"140","050","DC - DC Converter - IC100 DCDC1 Min Voltage Level @ SWITCHING FULL LOAD","FCT_140_050","GELE",-.25,0,.25,"V","N/A","NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=GND /IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || MAX_DCDC1","Wrong MIN Voltage Measurement DCDC1 @ Switching Full Load"
1,0,14,"140","060","DC - DC Converter - IC100 DCDC1 Max Voltage Level @ SWITCHING FULL LOAD","FCT_140_060","GELE",4.5,5,5.5,"V",.1,"NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=GND /IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || MIN_DCDC1","Wrong MAX Voltage Cycle Measurement DCDC1 @ Switching Full Load"
1,0,14,"140","070","DC - DC Converter - IC100 DCDC2 Min Voltage Level @ SWITCHING FULL LOAD","FCT_140_070","GELE",-.25,0,.25,"V","N/A","NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=GND /IN2+=0/5V / fsw=10kHz / D=50% / CGE2=470nF || MAX_DCDC2","Wrong MIN Voltage Measurement DCDC2 @ Switching Full Load"
1,0,14,"140","080","DC - DC Converter - IC100 DCDC2 Max Voltage Level @ SWITCHING FULL LOAD","FCT_140_080","GELE",4.5,5,5.5,"V",.1,"NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=GND /IN2+=0/5V / fsw=10kHz / D=50% / CGE2=470nF || MIN_DCDC2","Wrong MAX Voltage Cycle Measurement DCDC2 @ Switching Full Load"
1,0,14,"140","090","DC - DC Converter - IC200 DCDC1 Frequency @ SWITCHING FULL LOAD","FCT_140_090","GELE",379.5,460,540.5,"kHz",.175,"NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=GND /IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || F_DCDC1","Wrong Frequency Measurement DCDC1 @ Switching Full Load"
1,0,14,"140","100","DC - DC Converter - IC200 DCDC1 Duty Cycle @ SWITCHING FULL LOAD","FCT_140_100","GELE",43.65,45,46.35,"%",.03,"NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=GND /IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || D_DCDC1","Wrong Duty Cycle Measurement DCDC1 @ Switching Full Load"
1,0,14,"140","110","DC - DC Converter - IC200 DCDC2 Frequency @ SWITCHING FULL LOAD","FCT_140_110","GELE",379.5,460,540.5,"kHz",.175,"NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=GND /IN2+=0/5V / fsw=10kHz / D=50% / CGE2=470nF || F_DCDC2","Wrong Frequency Measurement DCDC1 @ Switching Full Load"
1,0,14,"140","120","DC - DC Converter - IC200 DCDC2 Duty Cycle @ SWITCHING FULL LOAD","FCT_140_120","GELE",43.65,45,46.35,"%",.03,"NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=GND /IN2+=0/5V / fsw=10kHz / D=50% / CGE2=470nF || D_DCDC2","Wrong Duty Cycle Measurement DCDC1 @ Switching Full Load"
1,0,14,"140","130","DC - DC Converter - IC200 DCDC1 Min Voltage Level @ SWITCHING FULL LOAD","FCT_140_130","GELE",-.25,0,.25,"V","N/A","NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=GND /IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || MAX_DCDC1","Wrong MIN Voltage Measurement DCDC1 @ Switching Full Load"
1,0,14,"140","140","DC - DC Converter - IC200 DCDC1 Max Voltage Level @ SWITCHING FULL LOAD","FCT_140_140","GELE",4.5,5,5.5,"V",.1,"NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=GND /IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || MIN_DCDC1","Wrong MAX Voltage Cycle Measurement DCDC1 @ Switching Full Load"
1,0,14,"140","150","DC - DC Converter - IC200 DCDC2 Min Voltage Level @ SWITCHING FULL LOAD","FCT_140_150","GELE",-.25,0,.25,"V","N/A","NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=GND /IN2+=0/5V / fsw=10kHz / D=50% / CGE2=470nF || MAX_DCDC2","Wrong MIN Voltage Measurement DCDC2 @ Switching Full Load"
1,0,14,"140","160","DC - DC Converter - IC200 DCDC2 Max Voltage Level @ SWITCHING FULL LOAD","FCT_140_160","GELE",4.5,5,5.5,"V",.1,"NA","2SP0215F2Q0","Frequency Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=GND /IN2+=0/5V / fsw=10kHz / D=50% / CGE2=470nF || MIN_DCDC2","Wrong MAX Voltage Cycle Measurement DCDC2 @ Switching Full Load"
0,0,15,"150","010","CMD TRANS NM - Turn-On Transmission Delay from TP317(IN1) to TP130(GH1_AUX1)","FCT_150_010","GELE",125,350,625,"nS",.5,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=5V / No LOAD || tp(LH) : 50% IN1+ RE  >> 50% GH_AUX1 RE","Wrong Turn On Propagation Delay @ Normal Mode"
0,0,15,"150","020","CMD TRANS NM - Voltage Level SO1 - GND @ During Turn On from TP317(IN1+)","FCT_150_020","GELE",4.32,4.8,5.28,"V",.1,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=5V / No LOAD || SOA1 - GND","Wrong Voltage Level SO1-GND @ Idle ON"
0,0,15,"150","030","CMD TRANS NM - Turn-Off Transmission Delay from TP317(IN1) to TP133(GL1)","FCT_150_030","GELE",125,350,625,"nS",.5,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=0V / No LOAD || tp(LH) : 50% IN1+ FE  >> 50% GH_AUX1 FE","Wrong Turn Off Propagation Delay @ Normal Mode"
0,0,15,"150","040","CMD TRANS NM - Voltage Level SO1 - GND @ During Turn Off from TP317(IN1+)","FCT_150_040","GELE",4.08,4.8,5.52,"V",.15,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=5V / No LOAD || SOA1 - GND","Wrong Voltage Level SO1-GND @ Idle ON"
0,0,15,"150","050","CMD TRANS NM - Turn-On Treshold Detection @ TP317(IN1+) ","FCT_150_050","GELE",2.72,3.2,3.68,"V",.15,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=3-5V Res=200mV / No LOAD || VIN1+_MIN >> GH1 High","Wrong Turn Off Propagation Delay @ Normal Mode"
0,0,15,"150","060","CMD TRANS NM - Voltage Level SO1 - GND @ During Turn On from TP317(IN1+)","FCT_150_060","GELE",4.56,4.8,5.04,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=5V / No LOAD || SOA1 - GND","Wrong Voltage Level SO1-GND @ Idle ON"
0,0,15,"150","070","CMD TRANS NM - Turn-On Treshold Detection @ TP305(IN1+_IC) ","FCT_150_070","GELE",1.87,2.2,3.1,"V",.15,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=3-5V Res=200mV / No LOAD || VIN1_IC+_MIN >> GH1 High","Wrong Turn Off Propagation Delay @ Normal Mode"
0,0,15,"150","080","CMD TRANS NM - Voltage Level SO1 - GND @ During Turn On from TP305(IN1+_IC)","FCT_150_080","GELE",4.56,4.8,5.04,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=5V / No LOAD || SOA1 - GND","Wrong Voltage Level SO1-GND @ Idle ON"
0,0,15,"150","090","CMD TRANS NM - Turn-Off Treshold Detection @ TP317(IN1+) ","FCT_150_090","GELE",.6,1.5,3.4,"V",.6,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=5-3V Res=-200mV / No LOAD || VIN1+_MAX >> GH1 LOW","Wrong Turn Off Propagation Delay @ Normal Mode"
0,0,15,"150","100","CMD TRANS NM - Voltage Level SO1 - GND @ During Turn Off from TP317(IN1+)","FCT_150_100","GELE",4.655,4.9,5.145,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=5V / No LOAD || SOA1 - GND","Wrong Voltage Level SO1-GND @ Idle ON"
0,0,15,"150","110","CMD TRANS NM - Turn-Off Treshold Detection @ TP305(IN1+_IC) ","FCT_150_110","GELE",.6,1.5,3.4,"V",.6,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=5-3V Res=-200mV / No LOAD || VIN1_IC+_MAX >> GH1 LOW","Wrong Turn Off Propagation Delay @ Normal Mode"
0,0,15,"150","120","CMD TRANS NM - Voltage Level SO1 - GND @ During Turn Off from TP305(IN1+_IC)","FCT_150_120","GELE",4.56,4.8,5.04,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=5V / No LOAD || SOA1 - GND","Wrong Voltage Level SO1-GND @ Idle ON"
0,0,15,"150","130","CMD TRANS NM -  Voltage Level TP317(IN1+) - GND @ Interlock and Dead Time Insertion","FCT_150_130","GELE",2.16,2.4,2.64,"V",.1,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND  / IN1+=5V / IN1-=5V Sync / CGE1=470nF || IN1+ - GND","Wrong Turn Off Propagation Delay @ Normal Mode"
0,0,15,"150","140","CMD TRANS NM -  Voltage Level TP305(IN1+_IC) - GND @ Interlock and Dead Time Insertion","FCT_150_140","GELE",1.5725,1.85,2.1275,"V",.15,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND  / IN1+=5V / IN1-=5V Sync / CGE1=470nF || IN1+_IC - GND","Wrong Turn Off Propagation Delay @ Normal Mode"
0,0,15,"150","150","CMD TRANS NM -  Voltage Level TP318(IN1-) - GND @ Interlock and Dead Time Insertion","FCT_150_150","GELE",2.16,2.4,2.64,"V",.1,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND  / IN1+=5V / IN1-=5V Sync / CGE1=470nF || IN1- - GND","Wrong Turn Off Propagation Delay @ Normal Mode"
0,0,15,"150","160","CMD TRANS NM -  Voltage Level TP308(IN1-_IC) - GND @ Interlock and Dead Time Insertion","FCT_150_160","GELE",1.665,1.85,2.035,"V",.1,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND  / IN1+=5V / IN1-=5V Sync / CGE1=470nF || IN1-_IC - GND","Wrong Turn Off Propagation Delay @ Normal Mode"
0,0,15,"150","170","CMD TRANS NM -  Voltage Level G1 - VEE1 @ Interlock and Dead Time Insertion","FCT_150_170","GELE",-9,-6,-3,"V",-.4,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND  / IN1+=5V / IN1-=5V Sync / CGE1=470nF || G1 - VEE1","Wrong Turn Off Propagation Delay @ Normal Mode"
0,0,15,"150","180","CMD TRANS NM -  Voltage Level SO1 - GND @ Interlock and Dead Time Insertion","FCT_150_180","GELE",4.56,4.8,5.04,"V",.05,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND  / IN1+=5V / IN1-=5V Sync / CGE1=470nF || SOA1 - GND","Wrong Turn Off Propagation Delay @ Normal Mode"
0,0,15,"150","190","CMD TRANS NM -  B_OUT1[27] Bit Level @ Interlock and Dead Time Insertion","FCT_150_190","GELE",1,1,1,"INT",0,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND  / IN1+=5V / IN1-=5V Sync / CGE1=470nF || B_OUT1 ","Wrong Turn Off Propagation Delay @ Normal Mode"
